X,Y,item,pagerank,chosen
21.147984,-16.428692,worknet,5.944194513689502e-05,0.0
27.872463,48.598312,interval boundary element method,5.944194513689502e-05,0.0
54.06839,55.51123,bit rate,5.944194513689502e-05,0.0
27.83367,48.588013,interval (mathematics),5.944194513689502e-05,0.0
19.204956,-11.205996,hindsight bias,5.944194513689502e-05,0.0
-64.197296,27.600866,pvi virtual media services,5.944194513689502e-05,0.0
-30.386309,16.234194,behavioral geography,5.944194513689502e-05,0.0
12.329863,-37.976635,constructor theory,5.944194513689502e-05,0.0
-62.096703,-32.311825,shaky camera,5.944194513689502e-05,0.0
1.9125499,-43.085476,random indexing,5.944194513689502e-05,0.0
-76.547455,32.180008,microelectromechanical systems,5.944194513689502e-05,0.0
31.256758,-22.209002,technical file,5.944194513689502e-05,0.0
-24.288034,42.872646,intuition (knowledge),5.944194513689502e-05,0.0
42.13267,33.47684,very large scale integration,5.944194513689502e-05,0.0
-22.913292,59.704876,click tracking,5.944194513689502e-05,0.0
46.913025,-63.904537,grammar,5.944194513689502e-05,0.0
40.726284,-53.206825,mary j. schleppegrell,5.944194513689502e-05,0.0
16.468891,-61.167843,dashboard (business),5.944194513689502e-05,0.0
3.5919874,-8.977788,intuitive statistics,5.944194513689502e-05,0.0
-36.976612,-9.744718,natural neighbor interpolation,5.944194513689502e-05,0.0
-38.323696,26.368814,acrcloud,5.944194513689502e-05,0.0
-39.03178,-10.737868,juce,5.944194513689502e-05,0.0
87.458336,-10.235024,béla bollobás,5.944194513689502e-05,0.0
50.86443,-30.843946,context-free language,5.944194513689502e-05,0.0
-56.721825,-42.49905,exponential dispersion model,5.944194513689502e-05,0.0
22.079391,4.0082555,group narcissism,5.944194513689502e-05,0.0
22.078583,3.642478,organization climate,5.944194513689502e-05,0.0
-24.795307,39.310715,music therapy,5.944194513689502e-05,0.0
33.738037,-19.392607,dependency (project management),5.944194513689502e-05,0.0
9.164768,-51.1927,importer (computing),5.944194513689502e-05,0.0
48.37681,-0.26356634,numerical linear algebra,5.944194513689502e-05,0.0
-1.8409327,6.8529,machine rule,5.944194513689502e-05,0.0
5.5004926,19.161688,conceptual metaphor,5.944194513689502e-05,0.0
36.489277,-2.036683,generation zero,5.944194513689502e-05,0.0
36.4716,-2.0340042,feud,5.944194513689502e-05,0.0
15.796597,-7.6073875,imperial library of constantinople,8.27094535296353e-05,0.0
36.15841,-66.514305,roman square capitals,7.6810387287648e-05,0.0
48.53799,-28.883308,low-level programming language,5.016694815017466e-05,0.0
9.343115,33.806293,mirror test,5.016694815017466e-05,0.0
31.93559,-4.58256,double hermeneutic,8.27094535296353e-05,0.0
44.47472,-8.527482,automl,5.2083691931185426e-05,0.0
-26.909254,-12.910951,halo orbit,0.0003132536807168358,0.0
36.981964,10.530454,computer chess,5.401224234336987e-05,0.0
44.389523,-45.47902,integrational linguistics,5.401224234336987e-05,0.0
-24.128748,-73.17306,active inference,5.401224234336987e-05,0.0
47.9767,-0.6597425,local case-control sampling,0.00039079787842788877,0.0
-68.98025,-24.290636,fourier–deligne transform,8.65547477228305e-05,0.0
-69.171295,-26.16041,fractional fourier transform,5.401224234336987e-05,0.0
-54.80792,-33.050373,chebyshev filter,5.401224234336987e-05,0.0
-56.26391,-42.617706,erdős–kac theorem,5.401224234336987e-05,0.0
-9.790859,-72.77388,continuous-time markov chain,8.65547477228305e-05,0.0
16.12946,-29.17746,human computer,0.00012642408391029837,0.0
36.300304,9.133343,evaluation function,5.401224234336987e-05,0.0
26.261536,25.380964,teleology,5.401224234336987e-05,0.0
-46.71417,-11.135955,phase stretch transform,5.401224234336987e-05,0.0
-12.160969,2.6987143,rené descartes,8.65547477228305e-05,0.0
-19.342495,-14.182702,chemical ecology,8.68671334478825e-05,0.0
13.192397,-39.838585,detection theory,5.401224234336987e-05,0.0
-19.232433,-14.053833,ecosophy,5.401224234336987e-05,0.0
44.35139,-45.398438,microlinguistics,5.401224234336987e-05,0.0
-25.575512,6.2347727,konrad lorenz,8.65547477228305e-05,0.0
-1.9575404,-3.1827981,spontaneous order,5.401224234336987e-05,0.0
65.227005,-6.533702,situation semantics,5.401224234336987e-05,0.0
34.9446,-5.950305,welfare trap,5.401224234336987e-05,0.0
56.467968,-45.8155,pidgin,0.000810015984907903,0.0
13.325635,-40.345387,pointwise mutual information,5.401224234336987e-05,0.0
-47.945602,51.411022,prophoto rgb color space,5.401224234336987e-05,0.0
86.48273,-12.9375515,benny sudakov,5.401224234336987e-05,0.0
80.05182,-32.01879,computer research corporation (crc),5.401224234336987e-05,0.0
-3.7767165,29.709833,gene-environment correlation,5.401224234336987e-05,0.0
-73.899284,-36.1994,bicoherence,5.401224234336987e-05,0.0
84.60334,-12.376763,robin thomas (mathematician),5.401224234336987e-05,0.0
-59.356674,-19.081345,equivalent impedance transforms,5.401224234336987e-05,0.0
-22.731934,35.450806,lists of language disorders,5.401224234336987e-05,0.0
-40.576797,-76.36428,deforestation,5.401224234336987e-05,0.0
16.070143,-60.26736,architectural analytics,5.401224234336987e-05,0.0
-5.3147793,43.673508,mach band,5.401224234336987e-05,0.0
-62.762238,21.563662,video production,5.401224234336987e-05,0.0
-62.837425,21.827068,camera coverage,5.401224234336987e-05,0.0
36.112267,-66.65537,capitalization,5.401224234336987e-05,0.0
73.478096,18.497536,conditional event algebra,5.401224234336987e-05,0.0
84.117874,-11.838462,breadth-first search,5.401224234336987e-05,0.0
51.884052,-47.88936,français fondamental,5.401224234336987e-05,0.0
-20.868567,2.2732847,calculus of relations,5.401224234336987e-05,0.0
22.52454,13.616955,language-based learning disability,5.401224234336987e-05,0.0
-18.042915,-4.1437373,generative art,8.275684459966398e-05,0.0
89.45999,-1.090312,dendroid (topology),5.401224234336987e-05,0.0
13.5982485,-37.946445,reflection seismology,5.401224234336987e-05,0.0
-66.97057,14.85643,the diamond age,5.401224234336987e-05,0.0
76.934326,24.918236,l/poly,0.0005803665442316566,0.0
58.72916,-26.643229,query by example,5.401224234336987e-05,0.0
-29.321846,5.540398,electrical element,5.401224234336987e-05,0.0
19.491196,-37.7098,inductivism,5.401224234336987e-05,0.0
36.184074,9.040886,shannon–fano coding,5.401224234336987e-05,0.0
82.26157,-12.664707,graph automorphism,5.401224234336987e-05,0.0
-12.748477,-30.83639,simpson's paradox,5.401224234336987e-05,0.0
31.88858,-4.549435,hawthorne effect,5.401224234336987e-05,0.0
85.427925,-39.663177,evolved hspa,5.401224234336987e-05,0.0
80.596985,-42.671227,telecommunications in china,0.00032549558821462336,0.0
7.078,31.601994,disaffectation,0.0005969981497005802,0.0
-73.529594,-37.0789,television standards conversion,8.786707082398592e-05,0.0
8.802537,-20.538013,problem solving,0.00044300732164391016,0.0
76.216644,-38.72591,operating system wi-fi support,0.0012373773919960604,0.0
7.319075,-5.409527,double-loop learning,0.00022501564955693736,0.0
85.56252,-10.629629,dijkstra's algorithm,0.0005236903901578241,0.0
24.23498,26.600794,intention,0.0009076655246712602,0.0
78.24723,-36.656635,decoding methods,0.001214322291794495,0.0
31.909676,-4.5541673,observer effect (physics),0.0002699184492589287,0.0
44.49974,-8.719753,"training, validation, and test sets",0.00044856345525024426,0.0
-6.1259394,-27.75178,systems development life-cycle,0.0003627536310327977,0.0
63.352467,-4.315829,sign relation,0.0014315532315401632,0.0
80.176186,-34.937195,multimedia over coax alliance,0.0003019055894357712,0.0
-24.76337,3.5112383,cognitive dissonance,0.0001010224754450538,0.0
-13.323936,-57.273537,ruppeiner geometry,0.00041936754613829623,0.0
6.662027,-59.78513,media monitoring,0.0002603450590008495,0.0
30.167759,-2.340908,roman ring,0.0004547896688478338,0.0
-4.45318,-33.547356,atacraids,4.971941224728797e-05,0.0
-67.17003,14.911016,grey goo,0.0005347519268895198,0.0
80.82551,-10.710147,neil robertson (mathematician),0.00022901327899696802,0.0
-43.318848,-69.655556,sea fish industry authority,7.171408840511611e-05,0.0
22.591095,68.39035,testing high-performance computing applications,0.0008128855455285093,0.0
-11.122161,-76.62965,estimators,0.00032608599752895646,0.0
-4.0962744,48.067047,nicola cuomo,0.0006917374313919753,0.0
21.065588,82.32503,classic risc pipeline,0.0009168186851446097,0.0
-37.615845,-37.59162,compound distribution,0.0004486258893742162,0.0
-6.602796,-93.55039,envy-free matching,0.0006620924299401228,0.0
34.145027,-18.24825,statistical process control,0.0008771496830592844,0.0
-6.575832,-93.698265,rainbow matching,0.00015531544152329744,0.0
14.264502,83.49009,wolfgang händler,0.0010653100281650969,0.0
49.35687,65.64739,c++20,0.00034516720130369296,0.0
-21.686739,-85.99722,leonid kantorovich,0.0010581656447396085,0.0
23.662512,78.68924,dynamic voltage scaling,0.0004592950098223304,0.0
58.899445,-26.867647,object database,0.00046865912863738667,0.0
64.87744,-0.404818,qualification problem,0.00012844683312593935,0.0
51.751404,63.28553,tapered floating point,0.00027077596863478795,0.0
-35.98387,9.643524,speech verification,0.0002428737831144274,0.0
-1.7901225,74.96988,gnmx,0.0003170320865165811,0.0
65.011444,-0.26415297,separation logic,0.0007123260890797865,0.0
-4.2336016,-26.704254,software release life cycle,0.00041315846597286864,0.0
25.91383,79.2305,protected mode,0.0003945162051088831,0.0
-2.783269,1.4572878,face space,0.00042352030581844537,0.0
0.8733921,19.11653,cognitive musicology,7.752491337427685e-05,0.0
31.38379,53.71349,arnoldi iteration,0.0013186990640806139,0.0
-22.763025,74.07605,light scattering by particles,0.0003176496966211844,0.0
42.61117,73.20286,univac 1110,0.0005844359318268955,0.0
-40.729046,-75.75033,afforestation,0.0005418981153683763,0.0
13.282131,66.34627,arm big.little,0.00011800690496551212,0.0
22.829657,13.218222,short-term memory,0.00029294892158933844,0.0
42.68568,36.393272,multiply–accumulate operation,0.0001710402806790932,0.0
53.435715,59.858925,object type,0.0005099314162708574,0.0
8.117463,59.706627,integrated circuit design,0.000247394380727536,0.0
21.142313,75.57074,page fault,0.00017857714849223052,0.0
13.352136,-81.804726,order operator,0.00029427258122195494,0.0
25.890253,79.21715,memory segmentation,0.0007296190438680613,0.0
47.14256,-28.879742,automatic bug fixing,0.0012244141452437663,0.0
32.730633,31.721296,hypostatic abstraction,9.618836963533899e-05,0.0
-35.967392,-1.844998,neuroimaging software,0.0002505895159311999,0.0
-0.4348825,88.345,high-definition video processor,5.1313499387505484e-05,0.0
8.929637,-50.616596,comparison of feed aggregators,5.1313499387505484e-05,0.0
-84.3979,35.306313,seismic metamaterials,5.1313499387505484e-05,0.0
-14.998276,93.529366,distributed data store,5.1313499387505484e-05,0.0
29.599665,30.964235,mind projection fallacy,5.1313499387505484e-05,0.0
30.528671,-19.63385,data modeling,5.1313499387505484e-05,0.0
41.613796,18.71477,mereotopology,5.1313499387505484e-05,0.0
22.446505,68.59928,supercomputing in europe,5.1313499387505484e-05,0.0
-15.945886,-3.4195144,natural computation,5.1313499387505484e-05,0.0
-39.03585,-35.29063,mean integrated squared error,5.1313499387505484e-05,0.0
42.700848,73.16914,z/architecture,0.00026945645104125947,0.0
2.2220094,25.72252,affect measures,5.1313499387505484e-05,0.0
-16.666994,22.028978,cortical map,5.1313499387505484e-05,0.0
-72.93817,-29.646639,whittle likelihood,5.1313499387505484e-05,0.0
70.84627,3.980291,tautology (logic),5.1313499387505484e-05,0.0
7.6115537,77.82361,multi-core (computing),6.070733531251517e-05,0.0
13.276098,84.469154,xop instruction set,6.070733531251517e-05,0.0
-30.570827,16.119402,wayfinding,6.070733531251517e-05,0.0
42.200954,73.56488,gec 4000 series,6.070733531251517e-05,0.0
19.832542,0.2890798,asch conformity experiments,5.8739812873643527e-05,0.0
15.888819,1.7011589,collective hysteria,5.847552173811076e-05,0.0
-28.317097,-62.33395,quantum dynamics,0.0005429282587405864,0.0
-48.52825,-13.007365,generalized structure tensor,5.847552173811076e-05,0.0
-2.4023845,-45.46522,glove,5.847552173811076e-05,0.0
55.13918,-69.03576,andragogy,0.00013758544791150657,0.0
-2.477678,-61.4794,actuarial reserves,5.847552173811076e-05,0.0
21.145624,27.438826,etheric body,5.847552173811076e-05,0.0
-84.329704,34.826412,tunable metamaterials,5.847552173811076e-05,0.0
-84.863815,35.642757,vladimir shalaev,5.847552173811076e-05,0.0
-47.492825,-6.784035,food safety,5.847552173811076e-05,0.0
-73.73525,-41.79614,fraction of variance unexplained,5.847552173811076e-05,0.0
36.928097,75.27044,cold boot attack,5.847552173811076e-05,0.0
15.55684,1.1172837,the mass psychology of fascism,5.847552173811076e-05,0.0
-10.01492,-65.8214,atomic spectral line,5.847552173811076e-05,0.0
-6.863745,53.712208,spoke,5.847552173811076e-05,0.0
16.65784,69.17894,power architecture,5.847552173811076e-05,0.0
60.85345,-18.940557,tutorial d,5.847552173811076e-05,0.0
11.316051,-11.872423,deductive reasoning,5.847552173811076e-05,0.0
-32.621773,-20.910889,coupled map lattice,5.847552173811076e-05,0.0
-7.2803874,31.248154,cdr computerized assessment system,5.847552173811076e-05,0.0
-12.839643,-33.28281,stop and identify statutes,5.847552173811076e-05,0.0
2.6489944,74.22244,stream programming,5.847552173811076e-05,0.0
35.40221,76.89826,advanced host controller interface,5.847552173811076e-05,0.0
6.9327626,-27.946127,open-source model,5.847552173811076e-05,0.0
-33.626038,-22.55796,james a. yorke,4.262391038112422e-05,0.0
10.595747,-27.43074,comprehensive knowledge archive network,4.262391038112422e-05,0.0
-100.15729,-3.3358078,national lidar dataset,5.990347772235255e-05,0.0
7.5003924,77.825195,3b20c,5.990347772235255e-05,0.0
42.009247,33.70973,band gap,5.990347772235255e-05,0.0
-4.008795,23.331537,karl von frisch,5.990347772235255e-05,0.0
48.372017,-28.83512,fifth-generation programming language,0.00012515007295824457,0.0
23.029467,3.9190872,interpersonal relationships,5.990347772235255e-05,0.0
-16.618599,-5.9715714,particle swarm optimization,5.990347772235255e-05,0.0
24.157524,-67.02622,special libraries association,5.990347772235255e-05,0.0
34.410004,21.830166,is logic empirical?,5.990347772235255e-05,0.0
50.272816,-32.140423,situational application,5.990347772235255e-05,0.0
51.02097,-30.688063,metacard,5.990347772235255e-05,0.0
-3.8021555,-20.133842,oracle machine,5.990347772235255e-05,0.0
52.711914,24.517475,nondualism,5.990347772235255e-05,0.0
52.89624,18.255857,true and false,5.990347772235255e-05,0.0
-4.67219,4.805113,identity of indiscernibles,9.340103641560914e-05,0.0
-25.162361,-2.0482352,thetahealing,5.369316936753954e-05,0.0
-0.20929682,-12.106452,glob (programming),5.369316936753954e-05,0.0
13.578481,-82.56989,maximal evenness,5.369316936753954e-05,0.0
7.247784,9.402918,a. kimball romney,9.418478261526298e-05,0.0
4.395448,-56.508324,writeprint,7.595419058322368e-05,0.0
-9.8091545,-69.67738,queueing theory,4.75516170875276e-05,0.0
13.41636,64.886734,arm cortex-m,4.75516170875276e-05,0.0
-24.300358,42.519558,hyperesthesia,4.75516170875276e-05,0.0
20.386686,-47.42376,erp software,5.562936880488105e-05,0.0
20.115053,-47.25571,document management,5.562936880488105e-05,0.0
-18.11751,30.748766,government database,5.396522239465384e-05,0.0
-7.0094347,-67.2224,arrow of time,8.602864738056574e-05,0.0
-46.768913,-67.92534,genetic erosion,5.396522239465384e-05,0.0
-47.38863,-67.59702,gene pool,5.396522239465384e-05,0.0
61.265854,-19.015732,d4 (programming language),5.396522239465384e-05,0.0
-47.24662,-67.72525,mutualisms and conservation,9.211288097135179e-05,0.0
19.708393,-37.974552,raven paradox,5.396522239465384e-05,0.0
21.970089,55.218628,theoretical physics,0.00022972651980590413,0.0
-39.75015,65.04638,book of the ten treatises of the eye,5.396522239465384e-05,0.0
41.938087,33.626648,transresistance,5.396522239465384e-05,0.0
50.652126,-50.405033,linguistic distance,5.4024685084695526e-05,0.0
-74.45592,-40.86825,point-biserial correlation coefficient,5.4024685084695526e-05,0.0
6.0438952,-62.345943,social network analysis software,8.163834712974153e-05,0.0
-39.03803,-35.25627,probability distribution fitting,4.873425417760404e-05,0.0
-39.12756,-35.190037,kernel embedding of distributions,7.880477992176984e-05,0.0
-37.631798,-60.73432,random variable,4.873425417760404e-05,0.0
-73.95238,-36.29475,normalized cross-correlation,5.1964616396776576e-05,0.0
61.707348,-13.362275,semiotic engineering,0.00015824866957771038,0.0
35.537483,-6.148839,deprivation index,5.1964616396776576e-05,0.0
85.73897,-14.637206,symmetric graph,5.1964616396776576e-05,0.0
85.287025,-39.54789,mobile broadband,8.62994193393013e-05,0.0
-32.812107,-21.21173,santa fe institute,5.1964616396776576e-05,0.0
-14.546347,35.63422,p600 (neuroscience),5.1964616396776576e-05,0.0
86.004395,-34.41015,open mobile alliance,5.1964616396776576e-05,0.0
69.49484,32.037838,fo4,5.1964616396776576e-05,0.0
-72.62446,-5.7691164,gene therapy,5.1964616396776576e-05,0.0
51.46301,4.6111,hubbert curve,5.1964616396776576e-05,0.0
-12.81632,-50.37879,model identification,5.1964616396776576e-05,0.0
35.17572,-6.099569,make poverty history,5.1964616396776576e-05,0.0
-50.34736,46.44942,memory color effect,5.1964616396776576e-05,0.0
-21.14163,2.4661963,catastrophic interference,5.1211106912974874e-05,0.0
85.73473,-13.366284,hungarian algorithm,7.964051104190571e-05,0.0
-32.548637,-20.924992,supersymmetric theory of stochastic dynamics,4.843473535028494e-05,0.0
89.57885,-0.92021793,voltage graph,4.843473535028494e-05,0.0
45.88931,76.16986,input/output base address,4.843473535028494e-05,0.0
48.252724,62.478027,definable number,4.843473535028494e-05,0.0
70.85527,25.547237,balanced ternary,0.00011728730294163286,0.0
16.18351,12.271434,vittorio guidano,8.167691351869469e-05,0.0
31.944511,-3.3766963,multiple-vehicle collision,4.843473535028494e-05,0.0
-61.644745,-29.184679,airy disc,4.843473535028494e-05,0.0
4.438169,-56.579647,moshe koppel,0.0004602128820376856,0.0
2.5254803,-43.40066,magnus sahlgren,4.872914017760207e-05,0.0
59.929157,-26.616373,online analytical processing,4.872914017760207e-05,0.0
22.751984,83.30598,microcode,4.872914017760207e-05,0.0
8.056057,59.201694,standard parasitic exchange format,8.541253028266155e-05,0.0
51.069622,63.9729,standard apple numerics environment,4.872914017760207e-05,0.0
53.70814,60.805614,high dynamic range imaging,4.872914017760207e-05,0.0
66.32466,1.1491785,curry–howard correspondence,4.872914017760207e-05,0.0
-30.454447,-17.933529,tremor,4.872914017760207e-05,0.0
62.860588,33.320473,hardware description language,5.6941717324647214e-05,0.0
59.50203,33.080708,łukasiewicz logic,5.6941717324647214e-05,0.0
30.130543,-2.3291895,timelike,5.6941717324647214e-05,0.0
37.00132,-48.959785,coherence (linguistics),5.6941717324647214e-05,0.0
-1.3649422,80.17532,molecule editor,5.5278945258443806e-05,0.0
-71.460526,-20.874176,reverberation,5.5278945258443806e-05,0.0
58.024574,26.05119,"the lady, or the tiger?",5.5278945258443806e-05,0.0
-1.3728449,-68.691925,entropy,9.279167383442242e-05,0.0
54.674793,-17.367405,mercury (programming language),5.5278945258443806e-05,0.0
-35.101917,-21.057121,predictability,0.0001305854864332626,0.0
-16.612978,-6.0029664,mathematical optimization,5.5278945258443806e-05,0.0
-32.9559,52.54017,nystagmus,5.5278945258443806e-05,0.0
49.315353,65.675316,c++98,5.5278945258443806e-05,0.0
65.276146,-6.5561547,transformational grammar,5.5278945258443806e-05,0.0
-25.966702,5.4673038,desensitization (psychology),5.5278945258443806e-05,0.0
-33.516674,-21.789375,mandelbrot set,5.5278945258443806e-05,0.0
-6.090472,-27.771185,business transaction management,8.61472276246661e-05,0.0
-55.610195,-21.323627,induction cooking,5.5278945258443806e-05,0.0
21.791801,55.571053,open source physics,5.5278945258443806e-05,0.0
-6.0483503,-27.796394,software project management,5.5278945258443806e-05,0.0
-73.52755,-37.06705,cross correlation,5.5278945258443806e-05,0.0
30.807259,21.31308,post-rationalist cognitive therapy,5.5278945258443806e-05,0.0
20.973545,27.365343,mind,5.5278945258443806e-05,0.0
-9.519033,83.45557,rsa factoring challenge,5.5278945258443806e-05,0.0
-0.43876484,-12.607404,matching wildcards,5.5278945258443806e-05,0.0
21.263042,-39.83658,artificial grammar learning,5.5278945258443806e-05,0.0
86.25688,-11.588381,martin charles golumbic,5.5278945258443806e-05,0.0
7.1671042,-27.427238,the open definition,5.5278945258443806e-05,0.0
66.50448,18.95933,find first set,5.5278945258443806e-05,0.0
-13.216869,29.863338,belbic,5.3889761189484245e-05,0.0
49.249283,-4.526507,id3 algorithm,5.3889761189484245e-05,0.0
-40.7374,-76.33149,international year of forests,5.3889761189484245e-05,0.0
42.925182,-10.83766,face validity,5.3889761189484245e-05,0.0
-25.77902,77.018166,microwave,5.3889761189484245e-05,0.0
-55.888676,46.662884,effective temperature,5.3889761189484245e-05,0.0
-34.219578,-22.467432,patterns in nature,5.3889761189484245e-05,0.0
13.49647,65.000305,single-board microcontroller,4.4969634396153376e-05,0.0
-48.509533,45.32548,young–helmholtz theory,5.503609306195993e-05,0.0
6.0501547,39.07241,phenomena,5.503609306195993e-05,0.0
12.102888,46.252922,electroluminescence,9.467467230650429e-05,0.0
-75.868965,33.85672,fried parameter,5.503609306195993e-05,0.0
-38.80896,62.119663,plurale tantum,5.503609306195993e-05,0.0
-15.061457,36.241646,difference due to memory,5.503609306195993e-05,0.0
81.12712,-43.62891,digital television,5.7161943730525656e-05,0.0
63.556213,9.400967,hol (proof assistant),5.7161943730525656e-05,0.0
26.234842,35.36594,mind's eye,5.7161943730525656e-05,0.0
-22.652071,41.976017,sensorium,5.7161943730525656e-05,0.0
85.0669,-14.186146,graph drawing,9.332419838633204e-05,0.0
-20.98456,-62.71481,biology monte carlo method,5.7161943730525656e-05,0.0
17.244469,18.51873,ambit (adolescent mentalization-based integrative treatment),5.7161943730525656e-05,0.0
84.70329,-17.732754,disjoint-set data structure,4.958678947189321e-05,0.0
52.454388,23.98516,obscurantism,0.00011838730536236254,0.0
53.019444,64.50037,modulo operation,4.958678947189321e-05,0.0
18.795908,29.888994,materialism,4.958678947189321e-05,0.0
19.06635,29.969666,presentism (philosophy of time),4.958678947189321e-05,0.0
51.496326,5.1878443,star model,4.958678947189321e-05,0.0
0.8345012,63.281113,mosfet,4.958678947189321e-05,0.0
54.127323,-17.15096,erlang (programming language),4.958678947189321e-05,0.0
-24.653692,77.238075,charge conservation,8.773444804859117e-05,0.0
86.19728,-14.0227585,floyd–warshall algorithm,8.600004137666871e-05,0.0
12.921687,-37.933823,cryptography,4.720983276408339e-05,0.0
-52.979404,-27.842527,bibo stability,4.720983276408339e-05,0.0
-75.51484,33.27527,atmospheric correction,4.720983276408339e-05,0.0
-14.893064,36.350903,n200 (neuroscience),5.642488394064354e-05,0.0
35.538933,-6.2083673,welfare state,5.642488394064354e-05,0.0
32.716393,78.1702,crossbar switch,5.642488394064354e-05,0.0
23.72093,83.52464,minimal axioms for boolean algebra,0.0001162380622691584,0.0
25.760239,34.803238,arthur schopenhauer,5.642488394064354e-05,0.0
2.8751538,-55.08608,trend estimation,5.642488394064354e-05,0.0
13.420049,65.02413,microcontroller,5.420675459104078e-05,0.0
-60.48272,-19.413399,thermistor,5.076554265439103e-05,0.0
20.318918,-3.2191978,futurists,5.076554265439103e-05,0.0
-53.400246,0.38343552,euclidean rhythm,8.366963560652852e-05,0.0
42.687904,36.398766,linpack benchmarks,5.070283507291166e-05,0.0
27.798882,-53.40433,instant indexing,8.331116907414069e-05,0.0
9.536176,33.573936,higher consciousness,5.070283507291166e-05,0.0
10.424145,-14.253267,gradients of agreement scale,5.070283507291166e-05,0.0
31.971773,-45.26954,spell checker,5.070283507291166e-05,0.0
61.2253,26.594616,time of check to time of use,5.070283507291166e-05,0.0
22.281082,3.8425536,decision downloading,5.070283507291166e-05,0.0
14.380824,-48.94714,file format,5.9480961008479086e-05,0.0
13.225157,60.059055,system of record,5.9480961008479086e-05,0.0
48.641056,6.935694,decline effect,9.523414511187494e-05,0.0
1.3387294,79.81054,nvidia ion,5.9480961008479086e-05,0.0
-13.090692,-16.102442,situated,5.9480961008479086e-05,0.0
33.86679,21.13686,realpolitik,5.9480961008479086e-05,0.0
8.8574915,33.594482,julian jaynes,5.9480961008479086e-05,0.0
-49.6283,26.847492,iso 216,5.9480961008479086e-05,0.0
31.362562,55.06541,movable cellular automata,5.9480961008479086e-05,0.0
9.293395,-51.17622,opensocial,5.9480961008479086e-05,0.0
13.749716,-64.305046,website correlation,5.9480961008479086e-05,0.0
13.269926,-63.99098,session (web analytics),5.9480961008479086e-05,0.0
-49.549282,26.127373,uniclass,5.9480961008479086e-05,0.0
33.20863,57.667385,building implosion,5.9480961008479086e-05,0.0
-73.061134,-17.109737,computer printer,5.9480961008479086e-05,0.0
49.614292,-24.611605,literate programming,5.9480961008479086e-05,0.0
-56.446873,31.067125,geometry processing,5.9480961008479086e-05,0.0
42.71378,36.5319,sups,5.9480961008479086e-05,0.0
32.574635,54.036743,discontinuity layout optimization,5.9480961008479086e-05,0.0
19.895834,-19.95575,e-democracy,5.9480961008479086e-05,0.0
32.989597,52.81459,terascale (microarchitecture),4.75938902301471e-05,0.0
-15.31695,-3.4135292,behavior based robotics,4.75938902301471e-05,0.0
-7.0664973,17.129032,kinematics,4.75938902301471e-05,0.0
2.9376202,5.598107,inscape (visual art),0.0001104088212658144,0.0
46.993492,61.184494,borwein integral,4.75938902301471e-05,0.0
13.954233,-64.15287,page view,4.8531330356903305e-05,0.0
-0.7515403,80.30214,quantitative structure-activity relationship,4.8531330356903305e-05,0.0
7.2402024,30.256144,cooperative eye hypothesis,4.8531330356903305e-05,0.0
6.195968,-14.1766205,big five personality traits,8.846353558535354e-05,0.0
28.465317,-25.365181,private library,4.8531330356903305e-05,0.0
12.823778,-51.319363,informationist,4.705758002426074e-05,0.0
60.05178,7.4640913,skolemization,4.705758002426074e-05,0.0
9.308044,32.99546,memory inhibition,4.705758002426074e-05,0.0
51.11655,4.588901,cross fluid,5.522075145885962e-05,0.0
-45.633717,10.736464,open source software institute,5.522075145885962e-05,0.0
41.75385,-58.723747,computer-assisted interpreting,5.522075145885962e-05,0.0
19.89847,-47.29425,customer data integration,5.522075145885962e-05,0.0
9.802291,-16.571222,boundary critique,5.522075145885962e-05,0.0
22.702942,3.817166,collaborative method,5.522075145885962e-05,0.0
22.692293,3.6929693,team-based learning,5.522075145885962e-05,0.0
6.7699904,-28.505472,secrecy,5.522075145885962e-05,0.0
46.32632,-18.251781,social bot,5.522075145885962e-05,0.0
12.20357,-24.883541,stakeholder engagement software,5.522075145885962e-05,0.0
19.24917,-11.256773,think tanks,5.522075145885962e-05,0.0
-49.798023,26.225925,technical lettering,5.522075145885962e-05,0.0
6.28491,-20.867874,horizon scanning,5.522075145885962e-05,0.0
14.433566,-48.56471,database preservation,5.522075145885962e-05,0.0
-58.4472,11.278283,internet of military things,5.522075145885962e-05,0.0
-14.853969,-34.9367,selective enforcement,5.522075145885962e-05,0.0
19.975138,-19.81546,flash crowd,5.522075145885962e-05,0.0
51.31505,5.3271976,hyperbolic growth,5.522075145885962e-05,0.0
61.09898,26.575842,call collision,0.00011516976810876626,0.0
45.892414,76.183525,data general nova,7.872339012325623e-05,0.0
52.1089,-47.719337,plain english,5.074025866921851e-05,0.0
20.38229,-47.658978,data proliferation,8.629395314301672e-05,0.0
55.08757,-42.461582,controlled language in machine translation,5.013169848721036e-05,0.0
-47.23656,-68.07418,water conservation,5.013169848721036e-05,0.0
9.739904,71.99186,serializability,0.00011893221437767969,0.0
7.7740545,70.92165,cpu shielding,8.276995972187332e-05,0.0
28.153582,18.563786,reformed epistemology,8.629395314301672e-05,0.0
28.18307,18.563362,moral epistemology,5.013169848721036e-05,0.0
5.641585,18.468231,embodied bilingual language,5.013169848721036e-05,0.0
14.371027,-48.752705,digital reformatting,5.013169848721036e-05,0.0
-32.88793,-47.219013,lagrange multiplier,5.013169848721036e-05,0.0
15.769791,0.8556193,charisma,5.013169848721036e-05,0.0
