X,Y,Z,item,pagerank,chosen
6.180365,-10.934703,4.4293785,detection theory,5.401224234336987e-05,0.0
-10.751223,10.08304,-23.395285,ecosophy,5.401224234336987e-05,0.0
14.390284,0.7439596,-17.773727,microlinguistics,5.401224234336987e-05,0.0
-9.1161175,6.5409217,-10.002464,konrad lorenz,8.65547477228305e-05,0.0
-11.88957,-0.0764551,-13.129618,spontaneous order,5.401224234336987e-05,0.0
19.381435,1.281333,-14.944008,situation semantics,5.401224234336987e-05,0.0
11.993852,-4.355648,-2.1961024,welfare trap,5.401224234336987e-05,0.0
13.785142,-3.2908397,-18.988203,pidgin,0.000810015984907903,0.0
5.9121985,-11.256109,4.168708,pointwise mutual information,5.401224234336987e-05,0.0
-9.532848,23.60193,-3.2239838,prophoto rgb color space,5.401224234336987e-05,0.0
22.080471,-13.206175,-1.6318964,benny sudakov,5.401224234336987e-05,0.0
24.175531,-4.380308,9.141005,computer research corporation (crc),5.401224234336987e-05,0.0
-5.257693,10.481821,-13.206305,gene-environment correlation,5.401224234336987e-05,0.0
-12.926907,-9.981406,16.588406,bicoherence,5.401224234336987e-05,0.0
21.25928,-12.107529,-1.7183096,robin thomas (mathematician),5.401224234336987e-05,0.0
0.9451958,2.3537328,15.653038,equivalent impedance transforms,5.401224234336987e-05,0.0
-4.019245,16.366825,-4.2396164,lists of language disorders,5.401224234336987e-05,0.0
-4.9976196,-25.110132,7.489876,deforestation,5.401224234336987e-05,0.0
0.8119018,-20.509459,-8.559991,architectural analytics,5.401224234336987e-05,0.0
0.41903192,21.657913,-6.5362854,mach band,5.401224234336987e-05,0.0
-15.733632,8.2960415,6.3689547,video production,5.401224234336987e-05,0.0
-15.805016,8.225042,6.6699076,camera coverage,5.401224234336987e-05,0.0
8.081232,-12.935694,-24.522915,capitalization,5.401224234336987e-05,0.0
24.919348,6.026212,-0.32640767,conditional event algebra,5.401224234336987e-05,0.0
21.02142,-11.514351,-2.096579,breadth-first search,5.401224234336987e-05,0.0
9.8483305,-3.6718414,-18.253716,français fondamental,5.401224234336987e-05,0.0
-9.479454,1.5594765,-4.345886,calculus of relations,5.401224234336987e-05,0.0
1.6081265,0.7663399,-23.106218,language-based learning disability,5.401224234336987e-05,0.0
-12.692404,-1.2534549,-8.3086,generative art,8.275684459966398e-05,0.0
24.952961,-8.672669,2.6075013,dendroid (topology),5.401224234336987e-05,0.0
8.084732,-9.865041,4.80513,reflection seismology,5.401224234336987e-05,0.0
-18.650682,7.6326494,0.8078792,the diamond age,5.401224234336987e-05,0.0
25.378178,9.457736,4.085105,l/poly,0.0005803665442316566,0.0
5.1753883,-18.316755,-13.010763,query by example,5.401224234336987e-05,0.0
-11.280461,5.7253623,-4.700095,electrical element,5.401224234336987e-05,0.0
10.649071,-10.250084,1.254843,inductivism,5.401224234336987e-05,0.0
11.367275,1.4538783,10.341576,shannon–fano coding,5.401224234336987e-05,0.0
19.970098,-11.771112,-3.9610717,graph automorphism,5.401224234336987e-05,0.0
-12.898876,-12.339411,1.6165005,simpson's paradox,5.401224234336987e-05,0.0
10.928699,-3.4958096,0.4040373,hawthorne effect,5.401224234336987e-05,0.0
24.859745,-6.248176,15.307998,evolved hspa,5.401224234336987e-05,0.0
22.8516,-9.987851,14.960851,telecommunications in china,0.00032549558821462336,0.0
5.9525332,12.757357,-20.327698,disaffectation,0.0005969981497005802,0.0
-12.503694,-10.85348,17.073051,television standards conversion,8.786707082398592e-05,0.0
-18.914625,-8.682027,-10.902257,problem solving,0.00044300732164391016,0.0
20.03268,-7.267922,12.69332,operating system wi-fi support,0.0012373773919960604,0.0
7.759722,2.290803,-2.7945015,double-loop learning,0.00022501564955693736,0.0
22.818104,-11.05575,-2.6697116,dijkstra's algorithm,0.0005236903901578241,0.0
8.895947,13.035161,-13.983867,intention,0.0009076655246712602,0.0
22.099121,-6.3096795,12.146013,decoding methods,0.001214322291794495,0.0
10.946884,-3.491604,0.3854981,observer effect (physics),0.0002699184492589287,0.0
7.8711433,-4.671427,12.772724,"training, validation, and test sets",0.00044856345525024426,0.0
7.780183,-16.711355,-6.738083,systems development life-cycle,0.0003627536310327977,0.0
17.330708,2.2274327,-14.085172,sign relation,0.0014315532315401632,0.0
22.580795,-6.3711057,9.769211,multimedia over coax alliance,0.0003019055894357712,0.0
-9.652374,4.98112,-6.458576,cognitive dissonance,0.0001010224754450538,0.0
3.2970388,-11.618946,6.843784,ruppeiner geometry,0.00041936754613829623,0.0
-4.061853,-21.291262,-1.8132352,media monitoring,0.0002603450590008495,0.0
8.80432,-2.154537,1.3337274,roman ring,0.0004547896688478338,0.0
-14.327582,-15.497049,-2.7064533,atacraids,4.971941224728797e-05,0.0
-18.699842,7.9153557,0.67681676,grey goo,0.0005347519268895198,0.0
18.803484,-10.227919,-1.8868903,neil robertson (mathematician),0.00022901327899696802,0.0
-0.062050484,-25.240503,13.181839,sea fish industry authority,7.171408840511611e-05,0.0
8.603487,18.425745,2.0105393,testing high-performance computing applications,0.0008128855455285093,0.0
8.540559,-16.545124,6.1895604,estimators,0.00032608599752895646,0.0
0.3511975,26.535828,1.925314,nicola cuomo,0.0006917374313919753,0.0
6.7494893,16.59982,10.167549,classic risc pipeline,0.0009168186851446097,0.0
-6.36541,-11.997019,10.246761,compound distribution,0.0004486258893742162,0.0
11.217249,-24.694677,-0.57800674,envy-free matching,0.0006620924299401228,0.0
2.4611394,-11.790479,-8.692256,statistical process control,0.0008771496830592844,0.0
11.262269,-24.848852,-0.609846,rainbow matching,0.00015531544152329744,0.0
3.2246563,15.181317,11.823876,wolfgang händler,0.0010653100281650969,0.0
17.166138,7.5179067,16.751524,c++20,0.00034516720130369296,0.0
1.750538,-26.979013,2.6104715,leonid kantorovich,0.0010581656447396085,0.0
5.5814,20.545216,9.914799,dynamic voltage scaling,0.0004592950098223304,0.0
5.008021,-18.697744,-13.043267,object database,0.00046865912863738667,0.0
17.72257,5.1382775,-12.052336,qualification problem,0.00012844683312593935,0.0
16.252737,11.0019245,16.037596,tapered floating point,0.00027077596863478795,0.0
-6.9438825,1.5455936,3.5672202,speech verification,0.0002428737831144274,0.0
-3.2466106,14.533254,16.748291,gnmx,0.0003170320865165811,0.0
17.848236,5.156528,-11.918326,separation logic,0.0007123260890797865,0.0
7.5932155,-14.9337,-8.247233,software release life cycle,0.00041315846597286864,0.0
6.8217616,22.012983,10.834209,protected mode,0.0003945162051088831,0.0
3.9137306,1.2360173,-13.711971,face space,0.00042352030581844537,0.0
-4.589194,3.0150867,-13.663384,cognitive musicology,7.752491337427685e-05,0.0
8.383207,-1.0450523,22.6748,arnoldi iteration,0.0013186990640806139,0.0
3.6186762,1.8557287,21.920258,light scattering by particles,0.0003176496966211844,0.0
14.792623,14.339561,16.838482,univac 1110,0.0005844359318268955,0.0
-5.0472693,-25.170475,8.310713,afforestation,0.0005418981153683763,0.0
3.1692896,13.727892,7.1461487,arm big.little,0.00011800690496551212,0.0
1.5800086,0.9863975,-22.403936,short-term memory,0.00029294892158933844,0.0
12.471555,7.7303867,10.058846,multiply–accumulate operation,0.0001710402806790932,0.0
17.80657,11.386003,12.687713,object type,0.0005099314162708574,0.0
1.0565554,9.230408,11.793819,integrated circuit design,0.000247394380727536,0.0
4.9377217,19.508776,7.8654957,page fault,0.00017857714849223052,0.0
19.141191,-16.811512,7.0374227,order operator,0.00029427258122195494,0.0
6.8067093,21.989567,10.826659,memory segmentation,0.0007296190438680613,0.0
8.94318,-13.957789,-10.907208,automatic bug fixing,0.0012244141452437663,0.0
11.221098,16.015888,-5.246174,hypostatic abstraction,9.618836963533899e-05,0.0
-11.616207,-4.5047727,1.5346049,neuroimaging software,0.0002505895159311999,0.0
-2.4229076,20.385237,12.221914,high-definition video processor,5.1313499387505484e-05,0.0
-8.141107,-17.305216,-10.885617,comparison of feed aggregators,5.1313499387505484e-05,0.0
-14.301832,-3.9501166,22.95712,seismic metamaterials,5.1313499387505484e-05,0.0
-14.160384,13.338854,17.472523,distributed data store,5.1313499387505484e-05,0.0
10.236264,14.074721,-7.2840385,mind projection fallacy,5.1313499387505484e-05,0.0
7.8276834,-14.039033,-9.32338,data modeling,5.1313499387505484e-05,0.0
17.442516,11.37658,-7.9594855,mereotopology,5.1313499387505484e-05,0.0
8.41008,18.492378,2.2903402,supercomputing in europe,5.1313499387505484e-05,0.0
-12.618234,0.79189104,-8.421797,natural computation,5.1313499387505484e-05,0.0
-4.8384547,-11.050281,10.96264,mean integrated squared error,5.1313499387505484e-05,0.0
14.660821,14.185871,16.787159,z/architecture,0.00026945645104125947,0.0
-7.42671,6.3501534,-17.260231,affect measures,5.1313499387505484e-05,0.0
-5.1659794,12.230374,-7.605438,cortical map,5.1313499387505484e-05,0.0
-11.332076,-7.1698513,16.69792,whittle likelihood,5.1313499387505484e-05,0.0
22.562145,5.658848,-7.967934,tautology (logic),5.1313499387505484e-05,0.0
6.387717,12.540797,20.892563,multi-core (computing),6.070733531251517e-05,0.0
2.0764525,15.572367,11.066221,xop instruction set,6.070733531251517e-05,0.0
-18.631918,1.2535537,-0.059705682,wayfinding,6.070733531251517e-05,0.0
14.515459,14.876614,16.740376,gec 4000 series,6.070733531251517e-05,0.0
-9.380772,-1.742234,-22.517519,asch conformity experiments,5.8739812873643527e-05,0.0
-7.633448,-1.9584249,-19.523907,collective hysteria,5.847552173811076e-05,0.0
8.3104515,-14.647175,14.244159,quantum dynamics,0.0005429282587405864,0.0
-4.438581,-1.7952548,9.743496,generalized structure tensor,5.847552173811076e-05,0.0
-4.60481,-11.944769,-5.42115,glove,5.847552173811076e-05,0.0
12.569065,-0.99858576,-29.42745,andragogy,0.00013758544791150657,0.0
4.2667465,-19.630095,-2.1567507,actuarial reserves,5.847552173811076e-05,0.0
6.9456816,12.052615,-12.612834,etheric body,5.847552173811076e-05,0.0
-14.131705,-4.1843543,22.33664,tunable metamaterials,5.847552173811076e-05,0.0
-14.086177,-4.7219467,23.580027,vladimir shalaev,5.847552173811076e-05,0.0
-15.226013,14.369853,8.72776,food safety,5.847552173811076e-05,0.0
-11.297249,-14.352572,14.628976,fraction of variance unexplained,5.847552173811076e-05,0.0
12.975271,17.05327,13.572926,cold boot attack,5.847552173811076e-05,0.0
-7.92775,-2.4923477,-19.039757,the mass psychology of fascism,5.847552173811076e-05,0.0
10.30225,-13.892915,13.844869,atomic spectral line,5.847552173811076e-05,0.0
-1.0840075,24.460365,4.0482965,spoke,5.847552173811076e-05,0.0
3.9548602,15.993142,3.8969471,power architecture,5.847552173811076e-05,0.0
18.259203,-4.60855,-10.343318,tutorial d,5.847552173811076e-05,0.0
3.8630664,-3.1939476,-7.5797014,deductive reasoning,5.847552173811076e-05,0.0
-19.107502,-11.715685,8.914641,coupled map lattice,5.847552173811076e-05,0.0
-3.7773335,12.087119,-15.528341,cdr computerized assessment system,5.847552173811076e-05,0.0
-13.405629,-14.458052,0.5586198,stop and identify statutes,5.847552173811076e-05,0.0
-0.807126,14.420073,18.867897,stream programming,5.847552173811076e-05,0.0
11.911995,18.736814,13.931001,advanced host controller interface,5.847552173811076e-05,0.0
-18.768831,-7.942934,-6.7248497,open-source model,5.847552173811076e-05,0.0
-20.377893,-12.359977,7.192602,james a. yorke,4.262391038112422e-05,0.0
-15.863943,-8.461142,-8.396313,comprehensive knowledge archive network,4.262391038112422e-05,0.0
-21.035038,17.102406,7.18752,national lidar dataset,5.990347772235255e-05,0.0
6.338643,12.425915,20.875326,3b20c,5.990347772235255e-05,0.0
10.366096,7.1997275,8.4526825,band gap,5.990347772235255e-05,0.0
-8.751811,6.6407547,-10.92799,karl von frisch,5.990347772235255e-05,0.0
9.770766,-14.062977,-11.768107,fifth-generation programming language,0.00012515007295824457,0.0
-9.428279,1.4261589,-24.527872,interpersonal relationships,5.990347772235255e-05,0.0
-12.254609,-1.2056456,-10.41943,particle swarm optimization,5.990347772235255e-05,0.0
-4.6313467,-23.178673,-13.581761,special libraries association,5.990347772235255e-05,0.0
14.594866,10.077883,-12.447097,is logic empirical?,5.990347772235255e-05,0.0
8.710396,-13.430991,-14.214852,situational application,5.990347772235255e-05,0.0
8.595548,-14.838356,-14.124742,metacard,5.990347772235255e-05,0.0
4.7363567,-9.528343,-1.9407585,oracle machine,5.990347772235255e-05,0.0
14.365687,6.7696633,-0.7834105,nondualism,5.990347772235255e-05,0.0
14.298029,8.871968,-3.8626282,true and false,5.990347772235255e-05,0.0
0.7661601,-0.73976666,-13.214036,identity of indiscernibles,9.340103641560914e-05,0.0
-5.94613,9.0579195,-0.81628567,thetahealing,5.369316936753954e-05,0.0
1.3167205,4.4596615,4.8094835,glob (programming),5.369316936753954e-05,0.0
19.711782,-17.531296,7.303252,maximal evenness,5.369316936753954e-05,0.0
-3.146799,-0.035250507,-15.378998,a. kimball romney,9.418478261526298e-05,0.0
7.937593,-14.201559,-1.7417692,writeprint,7.595419058322368e-05,0.0
9.773098,-16.098328,11.36931,queueing theory,4.75516170875276e-05,0.0
1.9243958,13.492924,7.9818273,arm cortex-m,4.75516170875276e-05,0.0
1.6608752,15.086625,-2.1771834,hyperesthesia,4.75516170875276e-05,0.0
-16.629,-15.992287,-10.006066,erp software,5.562936880488105e-05,0.0
-16.385466,-16.36253,-9.951511,document management,5.562936880488105e-05,0.0
-6.7596064,14.353825,-20.458235,government database,5.396522239465384e-05,0.0
9.959756,-13.000183,11.297029,arrow of time,8.602864738056574e-05,0.0
-2.6658754,-25.933886,14.288518,genetic erosion,5.396522239465384e-05,0.0
-3.5106375,-25.946827,14.578626,gene pool,5.396522239465384e-05,0.0
18.51723,-4.2914577,-10.705251,d4 (programming language),5.396522239465384e-05,0.0
-3.312661,-26.037117,14.386597,mutualisms and conservation,9.211288097135179e-05,0.0
10.6720295,-10.669721,1.4557588,raven paradox,5.396522239465384e-05,0.0
7.8147097,4.940728,20.54823,theoretical physics,0.00022972651980590413,0.0
-17.224234,19.63629,-5.2928634,book of the ten treatises of the eye,5.396522239465384e-05,0.0
10.262338,7.2231402,8.443019,transresistance,5.396522239465384e-05,0.0
8.095738,-2.3174987,-18.985464,linguistic distance,5.4024685084695526e-05,0.0
-11.86663,-13.300106,14.492564,point-biserial correlation coefficient,5.4024685084695526e-05,0.0
-6.2029867,-21.25098,-0.3813824,social network analysis software,8.163834712974153e-05,0.0
-4.817932,-10.995538,10.989248,probability distribution fitting,4.873425417760404e-05,0.0
-4.70173,-11.084602,11.017402,kernel embedding of distributions,7.880477992176984e-05,0.0
3.3137617,-19.490292,17.99772,random variable,4.873425417760404e-05,0.0
-12.925252,-10.083437,16.532272,normalized cross-correlation,5.1964616396776576e-05,0.0
16.592234,-0.92094344,-12.336649,semiotic engineering,0.00015824866957771038,0.0
12.394006,-4.4919553,-2.8136904,deprivation index,5.1964616396776576e-05,0.0
21.672432,-12.861827,0.10664409,symmetric graph,5.1964616396776576e-05,0.0
24.75576,-6.204393,15.04944,mobile broadband,8.62994193393013e-05,0.0
-19.318495,-11.759665,8.655093,santa fe institute,5.1964616396776576e-05,0.0
-4.4251633,18.938196,-17.550173,p600 (neuroscience),5.1964616396776576e-05,0.0
27.19858,-5.970879,11.402285,open mobile alliance,5.1964616396776576e-05,0.0
22.409685,13.184499,2.69768,fo4,5.1964616396776576e-05,0.0
-24.798655,4.2361426,-12.167932,gene therapy,5.1964616396776576e-05,0.0
18.134407,-3.2061937,3.2759404,hubbert curve,5.1964616396776576e-05,0.0
3.1853716,-5.414675,9.295819,model identification,5.1964616396776576e-05,0.0
11.881884,-4.5107846,-2.5839674,make poverty history,5.1964616396776576e-05,0.0
-8.727076,26.456799,-0.077729106,memory color effect,5.1964616396776576e-05,0.0
-9.364763,1.9435277,-4.400462,catastrophic interference,5.1211106912974874e-05,0.0
21.85092,-12.744986,-0.92630756,hungarian algorithm,7.964051104190571e-05,0.0
-18.997784,-11.577627,8.760446,supersymmetric theory of stochastic dynamics,4.843473535028494e-05,0.0
25.138044,-8.130185,2.3116617,voltage graph,4.843473535028494e-05,0.0
10.90192,14.32201,17.846596,input/output base address,4.843473535028494e-05,0.0
15.496857,7.6071644,14.108049,definable number,4.843473535028494e-05,0.0
21.546038,8.024219,3.044726,balanced ternary,0.00011728730294163286,0.0
-1.9960338,4.176378,-20.920715,vittorio guidano,8.167691351869469e-05,0.0
10.480088,-2.3195252,0.055966645,multiple-vehicle collision,4.843473535028494e-05,0.0
-2.8187685,0.3728391,22.40154,airy disc,4.843473535028494e-05,0.0
7.9732933,-14.261238,-1.780005,moshe koppel,0.0004602128820376856,0.0
-7.6183605,-13.645868,-5.9356265,magnus sahlgren,4.872914017760207e-05,0.0
4.6505327,-19.444818,-12.15326,online analytical processing,4.872914017760207e-05,0.0
7.3304114,18.276833,10.615228,microcode,4.872914017760207e-05,0.0
0.67445624,8.913045,11.713401,standard parasitic exchange format,8.541253028266155e-05,0.0
15.979951,10.147817,16.577642,standard apple numerics environment,4.872914017760207e-05,0.0
18.218262,11.271243,13.648415,high dynamic range imaging,4.872914017760207e-05,0.0
19.424507,4.75168,-11.005522,curry–howard correspondence,4.872914017760207e-05,0.0
-16.640518,-10.157362,9.759696,tremor,4.872914017760207e-05,0.0
16.925936,12.517745,2.7132096,hardware description language,5.6941717324647214e-05,0.0
14.804915,10.877384,2.233815,łukasiewicz logic,5.6941717324647214e-05,0.0
8.755842,-2.1579807,1.3699176,timelike,5.6941717324647214e-05,0.0
5.6258936,-5.0109415,-14.403466,coherence (linguistics),5.6941717324647214e-05,0.0
-4.237611,18.052874,19.289757,molecule editor,5.5278945258443806e-05,0.0
-11.98378,-4.523752,13.688399,reverberation,5.5278945258443806e-05,0.0
16.00514,5.1997256,2.2575483,"the lady, or the tiger?",5.5278945258443806e-05,0.0
11.741853,-11.109373,6.2610836,entropy,9.279167383442242e-05,0.0
16.295612,-7.111699,-8.836378,mercury (programming language),5.5278945258443806e-05,0.0
-20.753933,-13.268697,8.821476,predictability,0.0001305854864332626,0.0
-12.263843,-1.2166901,-10.44828,mathematical optimization,5.5278945258443806e-05,0.0
-10.614897,18.056318,-7.3795,nystagmus,5.5278945258443806e-05,0.0
17.165907,7.4689074,16.755451,c++98,5.5278945258443806e-05,0.0
19.42969,1.2542588,-14.923828,transformational grammar,5.5278945258443806e-05,0.0
-9.409232,6.2655196,-8.998763,desensitization (psychology),5.5278945258443806e-05,0.0
-20.017101,-12.000714,7.953788,mandelbrot set,5.5278945258443806e-05,0.0
7.8199353,-16.729551,-6.7272797,business transaction management,8.61472276246661e-05,0.0
1.2542297,-1.1315476,15.174244,induction cooking,5.5278945258443806e-05,0.0
7.427862,4.8966756,20.77369,open source physics,5.5278945258443806e-05,0.0
7.868671,-16.750614,-6.717322,software project management,5.5278945258443806e-05,0.0
-12.500707,-10.84058,17.068214,cross correlation,5.5278945258443806e-05,0.0
11.97124,10.209904,-9.586773,post-rationalist cognitive therapy,5.5278945258443806e-05,0.0
6.811254,12.132663,-12.394524,mind,5.5278945258443806e-05,0.0
-7.801885,17.423882,11.550871,rsa factoring challenge,5.5278945258443806e-05,0.0
1.4998015,5.0510774,5.112804,matching wildcards,5.5278945258443806e-05,0.0
10.350181,-12.717862,1.5494518,artificial grammar learning,5.5278945258443806e-05,0.0
23.130737,-11.838148,-1.7438606,martin charles golumbic,5.5278945258443806e-05,0.0
-18.764864,-7.523098,-7.256732,the open definition,5.5278945258443806e-05,0.0
19.209526,10.94653,10.66093,find first set,5.5278945258443806e-05,0.0
-6.7213163,16.211061,-16.278923,belbic,5.3889761189484245e-05,0.0
12.531753,-5.560652,9.951427,id3 algorithm,5.3889761189484245e-05,0.0
-5.1058426,-25.276798,7.596703,international year of forests,5.3889761189484245e-05,0.0
5.991234,-5.0690804,11.294193,face validity,5.3889761189484245e-05,0.0
-0.2684165,3.2197835,22.585526,microwave,5.3889761189484245e-05,0.0
-11.073311,22.96477,3.0676131,effective temperature,5.3889761189484245e-05,0.0
-19.627787,-11.943859,6.958323,patterns in nature,5.3889761189484245e-05,0.0
1.960596,13.526956,7.856428,single-board microcontroller,4.4969634396153376e-05,0.0
-8.322916,27.837997,-1.4524095,young–helmholtz theory,5.503609306195993e-05,0.0
7.281442,19.602922,-9.384655,phenomena,5.503609306195993e-05,0.0
4.7106485,4.1097627,13.142394,electroluminescence,9.467467230650429e-05,0.0
-9.9022045,0.90605104,23.696293,fried parameter,5.503609306195993e-05,0.0
-15.2657795,19.593391,-6.0720034,plurale tantum,5.503609306195993e-05,0.0
-4.524917,19.75263,-18.168476,difference due to memory,5.503609306195993e-05,0.0
23.608627,-10.960761,15.011738,digital television,5.7161943730525656e-05,0.0
19.769064,1.8471265,-5.9627633,hol (proof assistant),5.7161943730525656e-05,0.0
5.596595,14.479941,-4.680413,mind's eye,5.7161943730525656e-05,0.0
3.1649656,15.176705,-3.1507354,sensorium,5.7161943730525656e-05,0.0
21.047728,-12.443862,-0.19504146,graph drawing,9.332419838633204e-05,0.0
1.8503608,-18.82981,3.654076,biology monte carlo method,5.7161943730525656e-05,0.0
1.446899,10.320685,-17.957836,ambit (adolescent mentalization-based integrative treatment),5.7161943730525656e-05,0.0
20.0022,-12.430608,1.7671791,disjoint-set data structure,4.958678947189321e-05,0.0
13.067971,6.5019555,-0.025042448,obscurantism,0.00011838730536236254,0.0
17.984705,10.15111,16.696354,modulo operation,4.958678947189321e-05,0.0
6.0579414,15.008678,-11.640293,materialism,4.958678947189321e-05,0.0
6.316132,14.977033,-11.677594,presentism (philosophy of time),4.958678947189321e-05,0.0
18.530626,-2.6967704,3.0235245,star model,4.958678947189321e-05,0.0
8.064237,13.967337,9.619264,mosfet,4.958678947189321e-05,0.0
15.57283,-7.132568,-9.0302925,erlang (programming language),4.958678947189321e-05,0.0
0.21391955,3.7890701,22.062346,charge conservation,8.773444804859117e-05,0.0
22.609554,-12.753348,-0.5275425,floyd–warshall algorithm,8.600004137666871e-05,0.0
6.7819014,-11.369678,5.3418818,cryptography,4.720983276408339e-05,0.0
-3.5068958,-4.538691,17.53646,bibo stability,4.720983276408339e-05,0.0
-9.858532,1.4508414,23.069986,atmospheric correction,4.720983276408339e-05,0.0
-4.381373,19.756596,-17.70358,n200 (neuroscience),5.642488394064354e-05,0.0
12.521987,-4.4747815,-2.6182957,welfare state,5.642488394064354e-05,0.0
10.104335,20.252428,13.051035,crossbar switch,5.642488394064354e-05,0.0
8.028794,18.886183,10.291127,minimal axioms for boolean algebra,0.0001162380622691584,0.0
6.4882765,13.934889,-4.6092925,arthur schopenhauer,5.642488394064354e-05,0.0
6.4657316,-13.197645,-0.8532546,trend estimation,5.642488394064354e-05,0.0
2.1087546,13.359892,7.771541,microcontroller,5.420675459104078e-05,0.0
0.34710974,3.2211409,14.859889,thermistor,5.076554265439103e-05,0.0
-15.294822,-5.5370955,-15.310813,futurists,5.076554265439103e-05,0.0
-10.699139,2.9558654,9.258173,euclidean rhythm,8.366963560652852e-05,0.0
12.476033,7.727258,10.05353,linpack benchmarks,5.070283507291166e-05,0.0
-0.6949143,-14.547403,-13.389146,instant indexing,8.331116907414069e-05,0.0
7.9206176,14.212974,-18.449465,higher consciousness,5.070283507291166e-05,0.0
1.707171,-2.7988038,-7.289386,gradients of agreement scale,5.070283507291166e-05,0.0
-4.001333,-11.956762,-14.771884,spell checker,5.070283507291166e-05,0.0
18.036236,4.9214745,3.9746344,time of check to time of use,5.070283507291166e-05,0.0
-8.926104,1.5964249,-23.848494,decision downloading,5.070283507291166e-05,0.0
-12.939189,-17.349545,-12.386427,file format,5.9480961008479086e-05,0.0
2.083007,9.519966,7.223028,system of record,5.9480961008479086e-05,0.0
17.082315,-0.35546893,3.2210062,decline effect,9.523414511187494e-05,0.0
-1.8378031,18.221199,18.206507,nvidia ion,5.9480961008479086e-05,0.0
2.607387,1.8227551,-2.0115728,situated,5.9480961008479086e-05,0.0
14.134576,10.16435,-13.374138,realpolitik,5.9480961008479086e-05,0.0
7.6195097,13.2007475,-18.519007,julian jaynes,5.9480961008479086e-05,0.0
-11.438818,7.095763,15.887987,iso 216,5.9480961008479086e-05,0.0
9.520316,-0.032289937,22.718456,movable cellular automata,5.9480961008479086e-05,0.0
-8.33401,-18.039928,-11.159459,opensocial,5.9480961008479086e-05,0.0
-1.5198338,-23.414438,-6.395104,website correlation,5.9480961008479086e-05,0.0
-1.4711733,-23.233175,-5.83315,session (web analytics),5.9480961008479086e-05,0.0
-11.336841,6.27932,15.761758,uniclass,5.9480961008479086e-05,0.0
10.412236,-0.42757043,25.572803,building implosion,5.9480961008479086e-05,0.0
-15.560783,-4.184143,13.396509,computer printer,5.9480961008479086e-05,0.0
12.911864,-13.202526,-10.097447,literate programming,5.9480961008479086e-05,0.0
-13.592569,11.413286,13.810027,geometry processing,5.9480961008479086e-05,0.0
12.569065,7.7698774,10.216499,sups,5.9480961008479086e-05,0.0
9.411901,-1.6008126,23.199263,discontinuity layout optimization,5.9480961008479086e-05,0.0
-10.735711,-7.3157754,-17.597942,e-democracy,5.9480961008479086e-05,0.0
8.510716,-2.5026712,23.780666,terascale (microarchitecture),4.75938902301471e-05,0.0
-13.119766,1.3497822,-8.774566,behavior based robotics,4.75938902301471e-05,0.0
0.95488137,7.173407,-10.0435,kinematics,4.75938902301471e-05,0.0
6.217303,6.938909,-8.499509,inscape (visual art),0.0001104088212658144,0.0
14.206536,6.811816,15.153668,borwein integral,4.75938902301471e-05,0.0
-1.3611137,-23.297083,-6.549073,page view,4.8531330356903305e-05,0.0
-3.605285,18.259935,19.533232,quantitative structure-activity relationship,4.8531330356903305e-05,0.0
5.516139,11.321256,-19.82735,cooperative eye hypothesis,4.8531330356903305e-05,0.0
-9.29835,-7.612653,-6.2003374,big five personality traits,8.846353558535354e-05,0.0
-4.252841,-8.90749,-25.552675,private library,4.8531330356903305e-05,0.0
-11.246537,-18.719587,-10.670862,informationist,4.705758002426074e-05,0.0
20.279118,-1.5125581,-5.193528,skolemization,4.705758002426074e-05,0.0
7.442732,13.883685,-19.082441,memory inhibition,4.705758002426074e-05,0.0
18.434109,-2.8901553,3.716141,cross fluid,5.522075145885962e-05,0.0
-19.356709,-6.8402715,-1.4414568,open source software institute,5.522075145885962e-05,0.0
4.712397,-6.7420387,-22.159882,computer-assisted interpreting,5.522075145885962e-05,0.0
-16.121536,-16.390509,-10.125924,customer data integration,5.522075145885962e-05,0.0
0.514416,-2.827165,-6.0629463,boundary critique,5.522075145885962e-05,0.0
-9.212924,1.5010102,-24.276129,collaborative method,5.522075145885962e-05,0.0
-9.044784,1.363839,-24.342844,team-based learning,5.522075145885962e-05,0.0
-18.685614,-8.508298,-6.4691787,secrecy,5.522075145885962e-05,0.0
11.442456,-7.17789,-12.068282,social bot,5.522075145885962e-05,0.0
-13.708291,-8.195881,-10.098411,stakeholder engagement software,5.522075145885962e-05,0.0
-1.0458679,-6.4499454,-9.782879,think tanks,5.522075145885962e-05,0.0
-11.037387,6.398712,15.688192,technical lettering,5.522075145885962e-05,0.0
-20.675531,-7.8573895,-12.430251,horizon scanning,5.522075145885962e-05,0.0
-12.685138,-16.466402,-12.228375,database preservation,5.522075145885962e-05,0.0
-19.519663,1.4836303,6.17656,internet of military things,5.522075145885962e-05,0.0
-14.628147,-16.28972,1.624657,selective enforcement,5.522075145885962e-05,0.0
-10.767054,-7.2715716,-17.72415,flash crowd,5.522075145885962e-05,0.0
18.393164,-2.414366,3.0490508,hyperbolic growth,5.522075145885962e-05,0.0
17.942616,4.9175096,3.9088724,call collision,0.00011516976810876626,0.0
10.896636,14.319245,17.85134,data general nova,7.872339012325623e-05,0.0
10.266314,-3.5770283,-18.263073,plain english,5.074025866921851e-05,0.0
-16.474773,-15.912738,-10.460089,data proliferation,8.629395314301672e-05,0.0
13.787569,-6.3254886,-18.701853,controlled language in machine translation,5.013169848721036e-05,0.0
